"sub.num","date","time","db.avg","db.peak"
"nyu_12","2016-10-03","19:02:24.967",61.223669,72.364924
"nyu_12","2016-10-03","19:02:25.067",61.555747,72.364924
"nyu_12","2016-10-03","19:02:25.167",68.06034,72.364924
"nyu_12","2016-10-03","19:02:25.267",58.795923,72.364924
"nyu_12","2016-10-03","19:02:25.367",52.113643,72.364924
"nyu_12","2016-10-03","19:02:25.467",50.990307,72.364924
"nyu_12","2016-10-03","19:02:25.567",68.312252,68.312252
"nyu_12","2016-10-03","19:02:25.667",65.129357,68.312252
"nyu_12","2016-10-03","19:02:25.767",58.489083,68.312252
"nyu_12","2016-10-03","19:02:25.867",51.158746,68.312252
"nyu_12","2016-10-03","19:02:25.967",49.968938,68.312252
"nyu_12","2016-10-03","19:02:26.067",57.350543,68.312252
"nyu_12","2016-10-03","19:02:26.167",68.243366,68.312252
"nyu_12","2016-10-03","19:02:26.268",66.731158,70.55103
"nyu_12","2016-10-03","19:02:26.367",64.31639,70.55103
"nyu_12","2016-10-03","19:02:26.467",58.128006,70.55103
"nyu_12","2016-10-03","19:02:26.567",52.796346,70.55103
"nyu_12","2016-10-03","19:02:26.667",64.079936,70.55103
"nyu_12","2016-10-03","19:02:26.767",65.409228,70.55103
"nyu_12","2016-10-03","19:02:26.867",67.586453,70.55103
"nyu_12","2016-10-03","19:02:26.968",64.24909,70.55103
"nyu_12","2016-10-03","19:02:27.068",58.526891,70.55103
"nyu_12","2016-10-03","19:02:27.168",61.200454,70.55103
"nyu_12","2016-10-03","19:02:27.268",65.17906,70.55103
"nyu_12","2016-10-03","19:02:27.368",57.284797,70.55103
"nyu_12","2016-10-03","19:02:27.467",56.173903,70.55103
"nyu_12","2016-10-03","19:02:27.568",66.50316,70.55103
"nyu_12","2016-10-03","19:02:27.668",67.492629,70.845498
"nyu_12","2016-10-03","19:02:27.768",60.135891,70.845498
"nyu_12","2016-10-03","19:02:27.868",57.448193,70.845498
"nyu_12","2016-10-03","19:02:27.968",68.339195,70.845498
"nyu_12","2016-10-03","19:02:28.068",68.428265,70.845498
"nyu_12","2016-10-03","19:02:28.168",64.818567,74.877189
"nyu_12","2016-10-03","19:02:28.268",65.763579,74.877189
"nyu_12","2016-10-03","19:02:28.368",72.175642,74.877189
"nyu_12","2016-10-03","19:02:28.468",73.158342,76.887393
"nyu_12","2016-10-03","19:02:28.567",70.028329,76.887393
"nyu_12","2016-10-03","19:02:28.668",69.594633,76.887393
"nyu_12","2016-10-03","19:02:28.767",69.703719,76.887393
"nyu_12","2016-10-03","19:02:28.868",75.403266,76.887393
"nyu_12","2016-10-03","19:02:28.968",72.27373,76.887393
"nyu_12","2016-10-03","19:02:29.068",69.553535,76.887393
"nyu_12","2016-10-03","19:02:29.168",72.922814,76.887393
"nyu_12","2016-10-03","19:02:29.268",75.105397,76.887393
"nyu_12","2016-10-03","19:02:29.368",75.877094,77.013731
"nyu_12","2016-10-03","19:02:29.468",68.47349,77.013731
"nyu_12","2016-10-03","19:02:29.568",64.663588,77.013731
"nyu_12","2016-10-03","19:02:29.668",60.086785,77.013731
"nyu_12","2016-10-03","19:02:29.768",57.647295,59.782786
"nyu_12","2016-10-03","19:02:29.868",57.882714,60.350583
"nyu_12","2016-10-03","19:02:29.967",55.694285,60.350583
"nyu_12","2016-10-03","19:02:30.067",75.11298,75.132645
"nyu_12","2016-10-03","19:02:30.168",76.464174,79.506011
"nyu_12","2016-10-03","19:02:30.268",74.263356,79.506011
"nyu_12","2016-10-03","19:02:30.368",77.503386,79.506011
"nyu_12","2016-10-03","19:02:30.468",76.81997,79.506011
"nyu_12","2016-10-03","19:02:30.568",75.255086,79.506011
"nyu_12","2016-10-03","19:02:30.668",76.602273,79.506011
"nyu_12","2016-10-03","19:02:30.767",69.061257,79.506011
"nyu_12","2016-10-03","19:02:30.868",72.409883,79.506011
"nyu_12","2016-10-03","19:02:30.968",66.006914,79.506011
"nyu_12","2016-10-03","19:02:31.068",72.397398,79.506011
"nyu_12","2016-10-03","19:02:31.168",63.158333,79.506011
"nyu_12","2016-10-03","19:02:31.267",57.80615,79.506011
"nyu_12","2016-10-03","19:02:31.367",51.922975,79.506011
"nyu_12","2016-10-03","19:02:31.468",50.213029,79.506011
"nyu_12","2016-10-03","19:02:31.568",50.562962,79.506011
"nyu_12","2016-10-03","19:02:31.667",47.739478,79.506011
"nyu_12","2016-10-03","19:02:31.768",68.755779,79.506011
"nyu_12","2016-10-03","19:02:31.868",72.742672,76.317844
"nyu_12","2016-10-03","19:02:31.968",64.628725,76.317844
"nyu_12","2016-10-03","19:02:32.067",55.186998,76.317844
"nyu_12","2016-10-03","19:02:32.168",50.532808,76.317844
"nyu_12","2016-10-03","19:02:32.268",53.775719,76.317844
"nyu_12","2016-10-03","19:02:32.368",58.604542,76.317844
"nyu_12","2016-10-03","19:02:32.468",70.187036,76.317844
"nyu_12","2016-10-03","19:02:32.568",70.011665,76.317844
"nyu_12","2016-10-03","19:02:32.668",62.535651,76.317844
"nyu_12","2016-10-03","19:02:32.767",67.630328,76.317844
"nyu_12","2016-10-03","19:02:32.868",69.773194,76.317844
"nyu_12","2016-10-03","19:02:32.967",74.323848,76.317844
"nyu_12","2016-10-03","19:02:33.068",67.889802,76.317844
"nyu_12","2016-10-03","19:02:33.168",64.815237,76.317844
"nyu_12","2016-10-03","19:02:33.268",67.990337,76.317844
"nyu_12","2016-10-03","19:02:33.368",68.47127,76.317844
"nyu_12","2016-10-03","19:02:33.468",71.67028,76.317844
"nyu_12","2016-10-03","19:02:33.568",72.771825,76.317844
"nyu_12","2016-10-03","19:02:33.667",69.51631,76.317844
"nyu_12","2016-10-03","19:02:33.768",62.177154,76.317844
"nyu_12","2016-10-03","19:02:33.868",54.4685,76.317844
"nyu_12","2016-10-03","19:02:33.968",54.466768,55.417654
"nyu_12","2016-10-03","19:02:34.068",47.511113,55.417654
"nyu_12","2016-10-03","19:02:34.168",47.181669,55.417654
"nyu_12","2016-10-03","19:02:34.268",52.540327,55.417654
"nyu_12","2016-10-03","19:02:34.368",63.606708,63.66721
"nyu_12","2016-10-03","19:02:34.468",59.97687,66.101293
"nyu_12","2016-10-03","19:02:34.568",73.297954,73.401639
"nyu_12","2016-10-03","19:02:34.668",70.274022,73.401639
"nyu_12","2016-10-03","19:02:34.768",71.546519,76.699554
"nyu_12","2016-10-03","19:02:34.868",68.234584,76.699554
"nyu_12","2016-10-03","19:02:34.967",66.381003,76.699554
"nyu_12","2016-10-03","19:02:35.068",67.550065,76.699554
"nyu_12","2016-10-03","19:02:35.168",58.90316,76.699554
"nyu_12","2016-10-03","19:02:35.268",69.775553,76.699554
"nyu_12","2016-10-03","19:02:35.368",68.092342,76.699554
"nyu_12","2016-10-03","19:02:35.467",64.935556,76.699554
