"sub.num","date","time","db.avg","db.peak"
"nyu_15","2016-10-12","10:50:17.042",70.934881,73.104089
"nyu_15","2016-10-12","10:50:17.142",67.94899,75.874882
"nyu_15","2016-10-12","10:50:17.241",73.688613,75.874882
"nyu_15","2016-10-12","10:50:17.342",76.453812,77.437201
"nyu_15","2016-10-12","10:50:17.441",67.272742,77.437201
"nyu_15","2016-10-12","10:50:17.542",68.978908,77.437201
"nyu_15","2016-10-12","10:50:17.642",72.813607,77.437201
"nyu_15","2016-10-12","10:50:17.742",66.787594,77.437201
"nyu_15","2016-10-12","10:50:17.842",61.45234,77.437201
"nyu_15","2016-10-12","10:50:17.942",55.530792,77.437201
"nyu_15","2016-10-12","10:50:18.042",52.926413,77.437201
"nyu_15","2016-10-12","10:50:18.142",53.479574,77.437201
"nyu_15","2016-10-12","10:50:18.242",61.827933,77.437201
"nyu_15","2016-10-12","10:50:18.342",62.698999,77.437201
"nyu_15","2016-10-12","10:50:18.442",62.414965,77.437201
"nyu_15","2016-10-12","10:50:18.542",55.434702,77.437201
"nyu_15","2016-10-12","10:50:18.642",54.165805,77.437201
"nyu_15","2016-10-12","10:50:18.742",55.533052,77.437201
"nyu_15","2016-10-12","10:50:18.841",57.411518,77.437201
"nyu_15","2016-10-12","10:50:18.942",54.627518,77.437201
"nyu_15","2016-10-12","10:50:19.042",57.089524,77.437201
"nyu_15","2016-10-12","10:50:19.141",61.019505,77.437201
"nyu_15","2016-10-12","10:50:19.242",58.475962,63.475958
"nyu_15","2016-10-12","10:50:19.342",58.165948,63.475958
"nyu_15","2016-10-12","10:50:19.441",56.088707,63.475958
"nyu_15","2016-10-12","10:50:19.542",59.763192,63.475958
"nyu_15","2016-10-12","10:50:19.641",58.493106,63.475958
"nyu_15","2016-10-12","10:50:19.741",56.012046,63.475958
"nyu_15","2016-10-12","10:50:19.841",59.614839,63.475958
"nyu_15","2016-10-12","10:50:19.942",53.142667,63.475958
"nyu_15","2016-10-12","10:50:20.042",46.228687,63.475958
"nyu_15","2016-10-12","10:50:20.141",46.363649,63.475958
"nyu_15","2016-10-12","10:50:20.241",45.180984,63.475958
"nyu_15","2016-10-12","10:50:20.342",62.698545,63.475958
"nyu_15","2016-10-12","10:50:20.441",70.37272,70.616971
"nyu_15","2016-10-12","10:50:20.542",74.372553,75.621122
"nyu_15","2016-10-12","10:50:20.641",71.312689,75.621122
"nyu_15","2016-10-12","10:50:20.742",65.186779,75.621122
"nyu_15","2016-10-12","10:50:20.841",59.932241,75.621122
"nyu_15","2016-10-12","10:50:20.941",68.683903,75.621122
"nyu_15","2016-10-12","10:50:21.042",66.12732,75.621122
"nyu_15","2016-10-12","10:50:21.141",68.699051,75.621122
"nyu_15","2016-10-12","10:50:21.242",75.389735,75.621122
"nyu_15","2016-10-12","10:50:21.342",69.842976,74.662031
"nyu_15","2016-10-12","10:50:21.442",69.067304,74.662031
"nyu_15","2016-10-12","10:50:21.542",64.898088,74.662031
"nyu_15","2016-10-12","10:50:21.642",73.868683,74.662031
"nyu_15","2016-10-12","10:50:21.741",69.392816,74.662031
"nyu_15","2016-10-12","10:50:21.842",77.790254,77.816407
"nyu_15","2016-10-12","10:50:21.941",70.903354,77.816407
"nyu_15","2016-10-12","10:50:22.042",76.324505,77.816407
"nyu_15","2016-10-12","10:50:22.141",68.279169,77.816407
"nyu_15","2016-10-12","10:50:22.242",75.482742,77.816407
"nyu_15","2016-10-12","10:50:22.341",66.304312,78.475206
"nyu_15","2016-10-12","10:50:22.442",55.738663,78.475206
"nyu_15","2016-10-12","10:50:22.542",55.261819,78.475206
"nyu_15","2016-10-12","10:50:22.642",51.340128,78.475206
"nyu_15","2016-10-12","10:50:22.742",47.852571,78.475206
"nyu_15","2016-10-12","10:50:22.842",50.23255,78.475206
"nyu_15","2016-10-12","10:50:22.941",54.599646,78.475206
"nyu_15","2016-10-12","10:50:23.042",62.045166,78.475206
"nyu_15","2016-10-12","10:50:23.142",61.819063,78.475206
"nyu_15","2016-10-12","10:50:23.242",71.070567,78.475206
"nyu_15","2016-10-12","10:50:23.342",66.113699,78.475206
"nyu_15","2016-10-12","10:50:23.441",61.975156,65.638374
"nyu_15","2016-10-12","10:50:23.542",66.435379,66.454499
"nyu_15","2016-10-12","10:50:23.642",67.088813,68.183986
"nyu_15","2016-10-12","10:50:23.742",66.225802,70.468384
"nyu_15","2016-10-12","10:50:23.841",60.392415,70.468384
"nyu_15","2016-10-12","10:50:23.942",55.764159,70.468384
"nyu_15","2016-10-12","10:50:24.042",51.716979,70.468384
"nyu_15","2016-10-12","10:50:24.142",50.518516,70.468384
"nyu_15","2016-10-12","10:50:24.242",49.552975,70.468384
"nyu_15","2016-10-12","10:50:24.342",52.582802,70.468384
"nyu_15","2016-10-12","10:50:24.441",48.355545,70.468384
"nyu_15","2016-10-12","10:50:24.541",48.122779,70.468384
"nyu_15","2016-10-12","10:50:24.642",49.252235,70.468384
"nyu_15","2016-10-12","10:50:24.741",48.472117,70.468384
"nyu_15","2016-10-12","10:50:24.842",47.03794,70.468384
"nyu_15","2016-10-12","10:50:24.942",46.76013,70.468384
"nyu_15","2016-10-12","10:50:25.041",47.42738,70.468384
"nyu_15","2016-10-12","10:50:25.142",46.206666,70.468384
"nyu_15","2016-10-12","10:50:25.242",47.32224,70.468384
"nyu_15","2016-10-12","10:50:25.342",64.569187,70.468384
"nyu_15","2016-10-12","10:50:25.441",86.136507,86.167057
"nyu_15","2016-10-12","10:50:25.541",80.953698,84.781316
"nyu_15","2016-10-12","10:50:25.641",75.895451,84.781316
"nyu_15","2016-10-12","10:50:25.741",60.6437,84.781316
"nyu_15","2016-10-12","10:50:25.841",52.462972,84.781316
"nyu_15","2016-10-12","10:50:25.942",51.815458,84.781316
"nyu_15","2016-10-12","10:50:26.042",48.478189,84.781316
"nyu_15","2016-10-12","10:50:26.141",48.015032,84.781316
"nyu_15","2016-10-12","10:50:26.242",47.490497,84.781316
"nyu_15","2016-10-12","10:50:26.342",44.569996,84.781316
"nyu_15","2016-10-12","10:50:26.441",47.535974,84.781316
"nyu_15","2016-10-12","10:50:26.541",48.681389,84.781316
"nyu_15","2016-10-12","10:50:26.642",42.991104,84.781316
"nyu_15","2016-10-12","10:50:26.741",45.779352,84.781316
"nyu_15","2016-10-12","10:50:26.841",45.029557,84.781316
"nyu_15","2016-10-12","10:50:26.942",46.721069,84.781316
"nyu_15","2016-10-12","10:50:27.042",45.417931,84.781316
"nyu_15","2016-10-12","10:50:27.141",44.435229,84.781316
"nyu_15","2016-10-12","10:50:27.242",46.089052,84.781316
"nyu_15","2016-10-12","10:50:27.342",43.810186,84.781316
"nyu_15","2016-10-12","10:50:27.442",44.16755,84.781316
"nyu_15","2016-10-12","10:50:27.542",46.468025,84.781316
"nyu_15","2016-10-12","10:50:27.641",44.859363,49.493905
"nyu_15","2016-10-12","10:50:27.741",46.360469,49.493905
"nyu_15","2016-10-12","10:50:27.842",46.091875,49.493905
"nyu_15","2016-10-12","10:50:27.942",44.882236,49.493905
"nyu_15","2016-10-12","10:50:28.042",44.435107,49.493905
"nyu_15","2016-10-12","10:50:28.142",44.819908,49.493905
"nyu_15","2016-10-12","10:50:28.241",46.100529,49.493905
"nyu_15","2016-10-12","10:50:28.342",45.924162,49.493905
"nyu_15","2016-10-12","10:50:28.442",46.602215,49.493905
"nyu_15","2016-10-12","10:50:28.542",52.035886,52.035886
"nyu_15","2016-10-12","10:50:28.641",75.039687,76.830727
"nyu_15","2016-10-12","10:50:28.741",75.115409,78.023709
"nyu_15","2016-10-12","10:50:28.841",77.928154,79.377081
"nyu_15","2016-10-12","10:50:28.942",72.595092,79.377081
"nyu_15","2016-10-12","10:50:29.041",54.943893,79.377081
"nyu_15","2016-10-12","10:50:29.142",50.575554,79.377081
"nyu_15","2016-10-12","10:50:29.242",46.47846,79.377081
"nyu_15","2016-10-12","10:50:29.342",46.051289,79.377081
"nyu_15","2016-10-12","10:50:29.441",47.183101,79.377081
"nyu_15","2016-10-12","10:50:29.541",44.98324,79.377081
"nyu_15","2016-10-12","10:50:29.641",49.161661,79.377081
